// Start Time: Unknown
// Update Rate: 40.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Vel_X	Vel_Y	Vel_Z
18023		-0.837913	1.880382	9.589053	0.831999	0.110519	-0.030057	-0.542825			
18024		-0.802458	1.782805	9.494284	0.824562	0.111037	-0.032208	-0.553833			
18025		-0.763196	2.020791	9.460653	0.816772	0.112126	-0.034927	-0.564882			
18026		-0.798117	2.195226	9.462665	0.808752	0.112815	-0.037116	-0.576034			
18027		-0.815687	2.305214	9.497752	0.800572	0.112960	-0.038746	-0.587216			
18028		-0.905237	2.283318	9.510889	0.792241	0.112478	-0.040196	-0.598403			
18029		-0.843771	2.196214	9.384782	0.783823	0.112215	-0.042121	-0.609307			
18030		-0.834861	2.311076	9.377663	0.775316	0.112545	-0.044548	-0.619866			
18031		-0.841323	2.509164	9.404240	0.766799	0.112499	-0.046611	-0.630230			
18032		-0.869364	2.597690	9.456042	0.758264	0.111346	-0.047796	-0.640589			
18033		-0.831259	2.371918	9.360884	0.749774	0.109506	-0.048136	-0.650792			
18034		-0.926267	2.059696	9.331874	0.741186	0.108524	-0.049204	-0.660639			
18035		-0.875485	2.230740	9.380643	0.732310	0.108414	-0.051021	-0.670347			
18036		-0.856974	2.286816	9.360349	0.723394	0.108400	-0.052606	-0.679841			
18037		-0.905492	2.221211	9.352809	0.714315	0.108507	-0.054124	-0.689239			
18038		-0.824835	2.291157	9.300749	0.705037	0.108678	-0.055197	-0.698616			
18039		-0.854538	2.150442	9.273663	0.695678	0.109032	-0.055956	-0.707823			
18040		-0.887929	2.314519	9.244385	0.686126	0.108950	-0.055784	-0.717112			
18041		-0.922739	2.190913	9.228985	0.676396	0.108276	-0.054588	-0.726488			
18042		-1.015186	2.112784	9.218599	0.666391	0.107757	-0.052994	-0.735869			
18043		-0.969116	2.318732	9.261711	0.656174	0.107301	-0.050857	-0.745208			
18044		-1.073642	2.493229	9.308668	0.646112	0.106722	-0.048157	-0.754209			
18045		-1.112019	2.575085	9.328231	0.636379	0.105872	-0.044889	-0.762757			
18046		-1.230922	2.469236	9.429561	0.627363	0.105389	-0.041786	-0.770430			
18047		-1.246914	2.591432	9.472367	0.619166	0.105509	-0.039403	-0.777141			
18048		-1.330759	2.481200	9.507684	0.611997	0.106021	-0.037272	-0.782835			
18049		-1.434296	2.548149	9.660944	0.605826	0.106748	-0.035361	-0.787610			
18050		-1.508855	2.481370	9.725647	0.600734	0.107154	-0.033346	-0.791533			
18051		-1.552545	2.393539	9.712688	0.596787	0.107716	-0.032000	-0.794493			
18052		-1.474293	2.387447	9.718465	0.593864	0.108132	-0.031125	-0.796658			
18053		-1.409830	2.131869	9.598990	0.591967	0.108581	-0.030818	-0.798020			
18054		-1.383517	2.176333	9.513630	0.590864	0.109231	-0.031131	-0.798736			
18055		-1.347855	2.267056	9.396518	0.590443	0.109441	-0.030906	-0.799027			
18056		-1.342123	2.035642	9.316866	0.590668	0.109514	-0.030479	-0.798867			
18057		-1.360341	1.765104	9.280522	0.591170	0.109827	-0.030402	-0.798455			
18058		-1.349558	1.809635	9.385216	0.591673	0.110148	-0.030389	-0.798039			
18059		-1.347452	1.642371	9.439191	0.592093	0.110081	-0.029969	-0.797753			
18060		-1.339241	1.561865	9.437166	0.592301	0.110108	-0.029906	-0.797597			
18061		-1.338073	1.700442	9.560743	0.592264	0.110299	-0.030072	-0.797592			
18062		-1.335750	1.817702	9.584560	0.592206	0.110025	-0.029679	-0.797688			
18063		-1.356157	1.752935	9.605507	0.592177	0.109798	-0.029367	-0.797752			
18064		-1.347359	1.797235	9.650196	0.592159	0.109871	-0.029362	-0.797755			
18065		-1.365639	1.790758	9.673513	0.592189	0.109849	-0.029238	-0.797741			
18066		-1.357032	1.719299	9.635799	0.592226	0.110063	-0.029335	-0.797681			
18067		-1.403023	1.739157	9.621714	0.592232	0.110540	-0.029522	-0.797603			
18068		-1.393524	1.809946	9.551068	0.592271	0.110976	-0.029558	-0.797513			
18069		-1.370870	1.777407	9.510962	0.592326	0.111525	-0.029449	-0.797399			
18070		-1.393229	1.699810	9.503064	0.592375	0.112157	-0.029148	-0.797285			
18071		-1.349655	1.732270	9.450080	0.592383	0.112684	-0.028933	-0.797213			
18072		-1.346672	1.715511	9.464778	0.592303	0.113125	-0.028632	-0.797220			
18073		-1.385556	1.679124	9.542928	0.592157	0.113412	-0.028327	-0.797299			
18074		-1.401683	1.663190	9.506412	0.592013	0.113689	-0.028357	-0.797365			
18075		-1.440545	1.822318	9.523261	0.591889	0.114176	-0.028677	-0.797376			
18076		-1.455506	1.789880	9.525801	0.591834	0.114598	-0.028987	-0.797346			
18077		-1.463727	1.809201	9.511224	0.591778	0.114871	-0.029191	-0.797340			
18078		-1.484501	1.781204	9.523653	0.591696	0.115191	-0.029476	-0.797344			
18079		-1.456380	1.864669	9.465538	0.591681	0.115500	-0.029847	-0.797297			
18080		-1.487372	1.867075	9.454495	0.591739	0.115694	-0.029993	-0.797220			
18081		-1.531379	1.823935	9.436006	0.591808	0.115820	-0.030050	-0.797149			
18082		-1.486014	1.813268	9.453616	0.591879	0.115893	-0.029826	-0.797094			
18083		-1.456019	1.779867	9.444370	0.591958	0.115963	-0.029567	-0.797034			
18084		-1.448310	1.779560	9.357397	0.592129	0.116037	-0.029099	-0.796914			
18085		-1.543743	1.863277	9.478074	0.592367	0.116280	-0.028772	-0.796714			
18086		-1.517429	1.894329	9.509501	0.592821	0.116300	-0.028370	-0.796387			
18087		-1.513718	1.886868	9.550419	0.593490	0.116211	-0.028046	-0.795913			
18088		-1.543716	1.872689	9.576846	0.594428	0.115966	-0.027736	-0.795260			
18089		-1.551926	1.874620	9.595055	0.595597	0.115545	-0.027752	-0.794445			
18090		-1.565576	1.780797	9.613327	0.596966	0.115245	-0.028358	-0.793439			
18091		-1.572086	1.795312	9.646131	0.598425	0.114887	-0.029477	-0.792351			
18092		-1.542687	1.882750	9.594685	0.600083	0.114435	-0.030979	-0.791104			
18093		-1.522002	1.894250	9.524441	0.601969	0.114027	-0.032744	-0.789658			
18094		-1.436666	2.103300	9.521471	0.604208	0.113644	-0.034562	-0.787923			
18095		-1.333202	2.272813	9.434467	0.606987	0.113160	-0.036121	-0.785784			
18096		-1.295302	2.326252	9.493052	0.610439	0.112439	-0.037265	-0.783156			
18097		-1.240530	2.262241	9.462113	0.614628	0.111877	-0.038712	-0.779883			
18098		-1.233817	2.337841	9.469640	0.619440	0.111833	-0.040989	-0.775956			
18099		-1.116196	2.555018	9.378892	0.624984	0.112220	-0.043777	-0.771288			
18100		-1.040749	2.847224	9.312867	0.631364	0.112941	-0.046380	-0.765815			
18101		-1.002454	3.007615	9.244368	0.638789	0.113479	-0.047904	-0.759458			
18102		-1.096103	2.913453	9.289414	0.647038	0.113835	-0.048560	-0.752346			
18103		-1.107095	2.638606	9.290960	0.655981	0.114171	-0.048777	-0.744496			
18104		-1.110796	2.432077	9.193240	0.665215	0.115290	-0.049607	-0.736027			
18105		-1.095898	2.502763	9.216439	0.674607	0.116980	-0.050351	-0.727108			
18106		-1.165096	2.391395	9.297630	0.684003	0.118454	-0.050645	-0.718014			
18107		-1.044920	2.308566	9.262536	0.693184	0.119613	-0.050520	-0.708969			
18108		-0.991636	2.203963	9.173501	0.702140	0.120953	-0.050117	-0.699899			
18109		-1.030280	2.291669	9.263274	0.710755	0.122465	-0.049323	-0.690939			
18110		-0.990824	2.416420	9.307105	0.719102	0.123464	-0.047802	-0.682176			
18111		-0.999170	2.438062	9.328645	0.727275	0.124310	-0.045989	-0.673427			
18112		-0.971891	2.516060	9.338990	0.735508	0.125312	-0.044512	-0.664337			
18113		-1.003480	2.599830	9.398716	0.743797	0.126146	-0.042802	-0.654997			
18114		-1.082499	2.683800	9.570946	0.752115	0.126458	-0.040613	-0.645509			
18115		-1.185522	2.466442	9.541233	0.760447	0.126197	-0.038233	-0.635872			
18116		-1.156732	2.576754	9.520143	0.768756	0.125639	-0.035853	-0.626054			
18117		-1.141801	2.481122	9.452137	0.777070	0.124926	-0.033438	-0.615985			
18118		-1.186294	2.448985	9.571111	0.785317	0.124184	-0.031142	-0.605711			
18119		-1.226252	2.368178	9.507408	0.793537	0.123086	-0.028663	-0.595253			
18120		-1.193369	2.490102	9.477962	0.801633	0.121549	-0.025759	-0.584763			
18121		-1.198799	2.267106	9.457655	0.809760	0.119657	-0.022527	-0.573990			
18122		-1.218933	1.982677	9.439450	0.817713	0.118901	-0.020429	-0.562842			
18123		-1.119141	2.118152	9.382402	0.825513	0.119119	-0.018845	-0.551347			
18124		-1.103314	2.284585	9.399509	0.833193	0.119241	-0.016861	-0.539709			
18125		-1.098668	2.339004	9.313325	0.840804	0.119237	-0.014372	-0.527850			
18126		-1.157007	2.194913	9.292014	0.848400	0.119360	-0.011686	-0.515591			
18127		-1.202544	2.151599	9.368362	0.855916	0.119189	-0.008568	-0.503118			
18128		-1.243041	2.209270	9.422167	0.863292	0.117992	-0.004633	-0.490697			
18129		-1.348155	2.083819	9.476974	0.870495	0.115863	-0.000015	-0.478346			
18130		-1.303967	1.844566	9.463254	0.877571	0.114047	0.003975	-0.465667			
18131		-1.306090	1.753721	9.345059	0.884419	0.113942	0.006683	-0.452521			
18132		-1.258466	2.073320	9.445378	0.891094	0.113877	0.009474	-0.439196			
18133		-1.285788	2.182054	9.553309	0.897584	0.112632	0.013321	-0.426004			
18134		-1.324641	1.905987	9.496836	0.903928	0.111754	0.016993	-0.412476			
18135		-1.332537	1.742845	9.515436	0.910093	0.112987	0.019336	-0.398235			
18136		-1.280567	1.991987	9.442069	0.916098	0.114381	0.021700	-0.383679			
18137		-1.401593	2.325114	9.545626	0.922023	0.112952	0.025716	-0.369398			
18138		-1.668571	1.784500	9.706098	0.927834	0.109432	0.030333	-0.355288			
18139		-1.638787	1.422166	9.664563	0.933336	0.107275	0.033364	-0.340975			
18140		-1.457018	1.532810	9.488010	0.938565	0.106492	0.035340	-0.326353			
18141		-1.389856	1.843081	9.426227	0.943610	0.105642	0.037335	-0.311523			
18142		-1.394976	2.072404	9.476767	0.948559	0.103843	0.039910	-0.296411			
18143		-1.534029	1.783581	9.417922	0.953417	0.101895	0.042856	-0.280673			
18144		-1.542691	1.617031	9.339826	0.957994	0.101159	0.045668	-0.264440			
18145		-1.655920	1.809588	9.376730	0.962294	0.100815	0.048773	-0.247887			
18146		-1.849455	1.992743	9.317763	0.966423	0.098896	0.052724	-0.231230			
18147		-2.008385	1.932276	9.406271	0.970401	0.095172	0.057150	-0.214473			
18148		-2.148043	1.583904	9.453631	0.974178	0.090409	0.061273	-0.197607			
18149		-2.187337	1.512118	9.442424	0.977660	0.085205	0.064924	-0.180848			
18150		-2.094277	1.395487	9.316854	0.980847	0.079619	0.068467	-0.164053			
18151		-2.228505	1.217338	9.379703	0.983701	0.073925	0.071783	-0.147357			
18152		-2.133851	1.240336	9.366387	0.986289	0.067618	0.074801	-0.130638			
18153		-2.171410	0.963735	9.307436	0.988584	0.060137	0.078102	-0.113955			
18154		-2.189940	0.781596	9.267180	0.990529	0.052275	0.081419	-0.097417			
18155		-2.088736	0.732749	9.217386	0.992118	0.044488	0.084973	-0.080635			
18156		-2.094552	0.454112	9.228126	0.993356	0.036021	0.088833	-0.063675			
18157		-2.303674	-0.068066	9.294618	0.994172	0.027596	0.092999	-0.047032			
18158		-2.428471	-0.575091	9.274993	0.994576	0.020273	0.097021	-0.031538			
18159		-2.386902	-0.776111	9.242463	0.994626	0.015346	0.100848	-0.017729			
18160		-2.366855	-0.841846	9.367086	0.994425	0.012737	0.104517	-0.005813			
18161		-2.409934	-0.700485	9.483410	0.994106	0.011393	0.107742	0.003836			
18162		-2.337744	-0.657001	9.518955	0.993761	0.009574	0.110534	0.011343			
18163		-2.440857	-0.821908	9.640119	0.993470	0.007564	0.112604	0.016720			
18164		-2.376033	-0.775801	9.749332	0.993273	0.005583	0.113901	0.020114			
18165		-2.282778	-0.780447	9.758827	0.993150	0.003776	0.114704	0.021941			
18166		-2.271501	-0.782130	9.844396	0.993089	0.002896	0.115102	0.022754			
18167		-2.232930	-0.502390	9.783406	0.993080	0.002364	0.115172	0.022861			
18168		-2.121559	-0.303523	9.818221	0.993083	0.001438	0.115187	0.022727			
18169		-2.155241	-0.372127	9.747571	0.993105	0.000847	0.115056	0.022431			
18170		-2.160630	-0.183507	9.656070	0.993123	0.000934	0.114975	0.022047			
18171		-2.193010	-0.073865	9.566001	0.993140	0.001803	0.114922	0.021508			
18172		-2.261264	0.090266	9.488484	0.993164	0.002784	0.114794	0.020965			
18173		-2.245292	0.101032	9.353730	0.993179	0.003220	0.114750	0.020439			
18174		-2.250296	0.091422	9.389897	0.993166	0.003470	0.114953	0.019888			
18175		-2.293813	0.043136	9.382682	0.993158	0.004050	0.115122	0.019165			
18176		-2.240521	0.021075	9.411645	0.993146	0.004857	0.115317	0.018418			
18177		-2.290079	0.085053	9.417518	0.993130	0.005856	0.115536	0.017596			
18178		-2.278535	0.120186	9.465625	0.993106	0.006820	0.115813	0.016763			
18179		-2.246190	0.168968	9.463166	0.993072	0.007959	0.116146	0.015937			
18180		-2.308296	0.164271	9.503443	0.993025	0.008982	0.116577	0.015209			
18181		-2.267095	0.280617	9.533259	0.992984	0.009684	0.116951	0.014567			
18182		-2.235515	0.315493	9.546939	0.992948	0.009935	0.117281	0.014140			
18183		-2.296203	0.299610	9.623641	0.992914	0.009965	0.117610	0.013792			
18184		-2.276694	0.310357	9.616889	0.992873	0.010072	0.117972	0.013604			
18185		-2.294261	0.274947	9.640706	0.992834	0.010492	0.118269	0.013499			
18186		-2.339471	0.355441	9.603858	0.992804	0.010993	0.118486	0.013461			
18187		-2.379756	0.321522	9.559972	0.992788	0.011119	0.118617	0.013387			
18188		-2.377618	0.295046	9.546100	0.992785	0.011519	0.118624	0.013206			
18189		-2.408039	0.303916	9.500775	0.992782	0.011737	0.118626	0.013216			
18190		-2.370654	0.330449	9.463843	0.992784	0.011739	0.118588	0.013362			
18191		-2.387691	0.234251	9.472629	0.992794	0.011401	0.118526	0.013475			
18192		-2.391186	0.188713	9.434971	0.992808	0.011179	0.118434	0.013477			
18193		-2.353599	0.251863	9.407393	0.992817	0.011249	0.118353	0.013454			
18194		-2.330177	0.268373	9.409645	0.992819	0.011308	0.118322	0.013494			
18195		-2.310854	0.248448	9.409844	0.992815	0.011225	0.118363	0.013519			
18196		-2.312561	0.227065	9.439158	0.992797	0.011129	0.118522	0.013508			
18197		-2.319951	0.221407	9.494572	0.992770	0.011102	0.118757	0.013442			
18198		-2.355216	0.183651	9.710103	0.992736	0.011397	0.119019	0.013430			
18199		-2.454422	0.172888	9.938645	0.992710	0.011659	0.119199	0.013483			
18200		-2.545845	0.138727	10.226683	0.992704	0.011573	0.119254	0.013500			
18201		-2.650408	-0.040946	10.589079	0.992739	0.011695	0.118983	0.013257			
18202		-2.683921	-0.014779	10.988786	0.992853	0.012880	0.117941	0.012955			
18203		-2.751096	0.100296	11.295103	0.993089	0.014623	0.115748	0.012778			
18204		-2.706909	0.250938	11.289499	0.993482	0.015795	0.112176	0.012693			
18205		-2.696321	0.319712	11.142660	0.994025	0.015854	0.107254	0.012607			
18206		-2.636303	0.162886	11.040200	0.994676	0.015244	0.101154	0.012429			
18207		-2.433008	0.115627	10.756722	0.995373	0.014442	0.094209	0.012181			
18208		-2.236297	0.153964	10.532986	0.996074	0.013759	0.086654	0.011797			
18209		-2.089915	0.123293	10.374142	0.996761	0.013154	0.078540	0.011247			
18210		-1.834123	0.190832	10.165744	0.997420	0.012595	0.069858	0.010660			
18211		-1.624268	0.117265	10.078876	0.998013	0.012592	0.060915	0.010054			
18212		-1.448782	0.274104	10.018275	0.998531	0.013082	0.051711	0.009483			
18213		-1.213870	0.289848	9.934884	0.998960	0.014059	0.042438	0.008940			
18214		-1.079600	0.330017	9.882119	0.999309	0.014923	0.032971	0.008468			
18215		-0.885374	0.378151	9.841221	0.999572	0.015594	0.023383	0.008055			
18216		-0.708697	0.328319	9.845770	0.999746	0.016140	0.013687	0.007714			
18217		-0.495169	0.340400	9.851487	0.999824	0.016766	0.003958	0.007490			
18218		-0.249094	0.342043	9.846761	0.999801	0.017599	-0.005789	0.007416			
18219		-0.143802	0.335049	9.792288	0.999683	0.018278	-0.015587	0.007498			
18220		0.076893	0.177468	9.812763	0.999463	0.019286	-0.025382	0.007639			
18221		0.247138	0.216135	9.782612	0.999129	0.020916	-0.035246	0.007856			
18222		0.401619	0.288761	9.777993	0.998681	0.023063	-0.045157	0.008021			
18223		0.567882	0.366035	9.650066	0.998129	0.025020	-0.055202	0.008079			
18224		0.799747	0.381118	9.547349	0.997477	0.026772	-0.065251	0.008075			
18225		0.966599	0.347556	9.425611	0.996731	0.028294	-0.075258	0.007933			
18226		1.215057	0.335935	9.429857	0.995884	0.030104	-0.085149	0.007693			
18227		1.435053	0.420332	9.395707	0.994941	0.032095	-0.094906	0.007388			
18228		1.640948	0.384332	9.228389	0.993899	0.034412	-0.104546	0.007062			
18229		1.861919	0.565906	9.085692	0.992753	0.037207	-0.114068	0.006742			
18230		2.038761	0.651827	8.932546	0.991548	0.039569	-0.123397	0.006309			
18231		2.269305	0.714725	8.816247	0.990309	0.041762	-0.132331	0.005704			
18232		2.472928	0.776278	8.792827	0.989037	0.043860	-0.140917	0.005039			
18233		2.633371	0.862031	8.599686	0.987728	0.045870	-0.149234	0.004435			
18234		2.892145	0.877490	8.444009	0.986432	0.047868	-0.156992	0.003837			
18235		3.026727	1.025888	8.409130	0.985129	0.050175	-0.164294	0.003401			
18236		3.144421	1.146660	8.209755	0.983835	0.052240	-0.171262	0.002967			
18237		3.334381	1.218555	8.104125	0.982606	0.054197	-0.177600	0.002578			
18238		3.547485	1.352596	8.194706	0.981485	0.055869	-0.183195	0.002310			
18239		3.652985	1.329824	8.242454	0.980431	0.057636	-0.188221	0.002356			
18240		3.780885	1.388374	8.148760	0.979473	0.059228	-0.192660	0.002688			
18241		3.840377	1.382692	8.136771	0.978581	0.060616	-0.196709	0.003275			
18242		3.919155	1.440494	7.940510	0.977792	0.061256	-0.200388	0.003799			
18243		4.022643	1.307099	8.111494	0.977160	0.061740	-0.203294	0.004163			
18244		4.043334	1.338706	8.299686	0.976577	0.062296	-0.205905	0.004435			
18245		4.088487	1.240458	8.330025	0.976067	0.063158	-0.208037	0.004956			
18246		4.129817	1.290081	8.522723	0.975605	0.064066	-0.209900	0.005729			
18247		4.173219	1.271903	8.696121	0.975155	0.064947	-0.211684	0.006618			
18248		4.179599	1.191994	8.824962	0.974693	0.065918	-0.213471	0.007586			
18249		4.220066	1.147617	8.960759	0.974187	0.067178	-0.215346	0.008567			
18250		4.164139	1.178982	8.997249	0.973612	0.068468	-0.217490	0.009516			
18251		4.146592	1.189571	8.861354	0.972992	0.069368	-0.219927	0.010328			
18252		4.230655	1.108721	8.925225	0.972370	0.070066	-0.222415	0.010909			
18253		4.183554	1.083205	8.990308	0.971696	0.071041	-0.225012	0.011389			
18254		4.214305	1.028849	8.954480	0.970973	0.072323	-0.227682	0.011900			
18255		4.269849	1.160865	8.976643	0.970170	0.073798	-0.230585	0.012405			
18256		4.328072	1.182403	8.974465	0.969326	0.074956	-0.233724	0.012754			
18257		4.357387	1.147522	9.144146	0.968401	0.076246	-0.237103	0.012935			
18258		4.369481	1.165953	9.156151	0.967332	0.078063	-0.240845	0.012984			
18259		4.466217	1.265078	9.095297	0.966104	0.080179	-0.245038	0.013071			
18260		4.487810	1.332874	9.093030	0.964710	0.082587	-0.249678	0.013226			
18261		4.559534	1.491276	8.980033	0.963198	0.084756	-0.254735	0.013309			
18262		4.648114	1.481226	8.902185	0.961593	0.086567	-0.260132	0.013286			
18263		4.776309	1.582062	8.784981	0.959865	0.088277	-0.265879	0.013211			
18264		4.877478	1.481524	8.653633	0.958055	0.089824	-0.271824	0.013160			
18265		4.962068	1.531827	8.506592	0.956066	0.092003	-0.278019	0.013346			
18266		5.061340	1.586180	8.323800	0.953963	0.094276	-0.284394	0.013646			
18267		5.147494	1.718031	8.177160	0.951719	0.096633	-0.291034	0.013875			
18268		5.292798	1.788410	7.920440	0.949492	0.098190	-0.297710	0.013853			
18269		5.387249	1.687212	7.784781	0.947224	0.099509	-0.304426	0.013768			
18270		5.527291	1.826981	7.583028	0.944913	0.100697	-0.311151	0.013607			
18271		5.681779	1.734415	7.463961	0.942638	0.101864	-0.317602	0.013621			
18272		5.775179	1.785342	7.276457	0.940318	0.103236	-0.323965	0.013827			
18273		5.904009	1.825178	7.126940	0.938055	0.104432	-0.330080	0.013958			
18274		6.063006	1.882403	6.894845	0.935882	0.105252	-0.335934	0.013958			
18275		6.217127	1.893658	6.569297	0.933879	0.105384	-0.341435	0.013659			
18276		6.342714	1.789562	6.297855	0.932075	0.105183	-0.346403	0.013323			
18277		6.524522	1.792476	5.986568	0.930470	0.104847	-0.350809	0.012894			
18278		6.692374	1.731616	5.814047	0.929126	0.104714	-0.354406	0.012506			
18279		6.765140	1.809569	5.837658	0.928061	0.105186	-0.357055	0.012244			
18280		6.893641	1.896087	5.821997	0.927164	0.106433	-0.359006	0.012365			
18281		6.853996	2.017594	5.801788	0.926521	0.107904	-0.360207	0.012882			
18282		6.926356	2.067466	5.929968	0.926160	0.108983	-0.360790	0.013476			
18283		6.870574	2.054696	6.071538	0.926049	0.109552	-0.360884	0.013913			
18284		6.838443	1.992538	6.069563	0.926158	0.109692	-0.360555	0.014131			
18285		6.857448	1.869100	6.237331	0.926375	0.110153	-0.359840	0.014512			
18286		6.784678	1.952545	6.397955	0.926717	0.110820	-0.358733	0.014994			
18287		6.682998	1.995658	6.623173	0.927137	0.111573	-0.357394	0.015445			
18288		6.627025	1.968796	6.779850	0.927582	0.112193	-0.356025	0.015817			
18289		6.526248	2.010311	6.939544	0.928125	0.112171	-0.354604	0.016062			
18290		6.489380	1.899838	7.151898	0.928701	0.111680	-0.353243	0.016167			
18291		6.455920	1.805920	7.340282	0.929245	0.111316	-0.351920	0.016243			
18292		6.373387	1.701112	7.427437	0.929742	0.111183	-0.350637	0.016486			
18293		6.242130	1.758999	7.578865	0.930046	0.111861	-0.349595	0.016905			
18294		6.286406	1.818563	7.596937	0.930315	0.112167	-0.348775	0.016985			
18295		6.223358	1.811002	7.616695	0.930494	0.112483	-0.348195	0.016972			
18296		6.270502	1.924918	7.564429	0.930582	0.112388	-0.347997	0.016854			
18297		6.299987	1.841820	7.425241	0.930684	0.111799	-0.347931	0.016517			
18298		6.334050	1.808153	7.364596	0.930754	0.111324	-0.347911	0.016156			
18299		6.357884	1.809237	7.350266	0.930787	0.111138	-0.347899	0.015836			
18300		6.323475	1.737542	7.311850	0.930743	0.111383	-0.347941	0.015751			
18301		6.349675	1.918598	7.210980	0.930652	0.111806	-0.348050	0.015733			
18302		6.406352	1.964504	7.122454	0.930619	0.111904	-0.348119	0.015429			
18303		6.415348	1.957331	7.038018	0.930615	0.111937	-0.348137	0.015077			
18304		6.462213	1.919436	6.985000	0.930633	0.111931	-0.348105	0.014684			
18305		6.480005	1.928604	6.956897	0.930664	0.112199	-0.347943	0.014520			
18306		6.472501	1.961346	6.886642	0.930735	0.112566	-0.347639	0.014401			
18307		6.450906	2.008914	6.807425	0.930846	0.112889	-0.347243	0.014315			
18308		6.447477	2.040218	6.643143	0.931049	0.112835	-0.346723	0.014100			
18309		6.519379	2.080713	6.521629	0.931404	0.112287	-0.345964	0.013716			
18310		6.526604	1.969376	6.400598	0.931953	0.111498	-0.344756	0.013256			
18311		6.447293	1.940393	6.386086	0.932634	0.111064	-0.343055	0.013112			
18312		6.459214	1.994592	6.364598	0.933491	0.110758	-0.340814	0.013162			
18313		6.413022	1.998792	6.491799	0.934514	0.110639	-0.338029	0.013387			
18314		6.246886	2.022249	6.625157	0.935683	0.110573	-0.334793	0.013614			
18315		6.193835	2.053405	6.715641	0.936960	0.110384	-0.331257	0.013777			
18316		6.185140	2.068820	6.772826	0.938318	0.109886	-0.327556	0.013827			
18317		6.153325	2.077031	6.768565	0.939794	0.108773	-0.323677	0.013720			
18318		6.074166	1.977927	6.654847	0.941467	0.106886	-0.319425	0.013557			
18319		5.981475	1.830449	6.744133	0.943317	0.104900	-0.314589	0.013543			
18320		5.862948	1.809507	6.843036	0.945307	0.103018	-0.309193	0.013452			
18321		5.756827	1.707545	7.025583	0.947431	0.101335	-0.303195	0.013348			
18322		5.555493	1.626559	7.308908	0.949542	0.100185	-0.296901	0.013539			
18323		5.413010	1.696552	7.432497	0.951601	0.099528	-0.290441	0.013951			
18324		5.331193	1.765284	7.582724	0.953666	0.098903	-0.283796	0.014103			
18325		5.195583	1.781161	7.771898	0.955779	0.097897	-0.276958	0.014066			
18326		5.063128	1.694082	7.845320	0.957863	0.096790	-0.270052	0.014218			
18327		4.891448	1.725187	7.989294	0.959964	0.095557	-0.262922	0.014482			
18328		4.669802	1.673592	8.206999	0.962031	0.094181	-0.255751	0.014762			
18329		4.537636	1.714061	8.332584	0.964068	0.092550	-0.248571	0.014859			
18330		4.420511	1.596351	8.464576	0.966047	0.090729	-0.241458	0.014836			
18331		4.288034	1.583712	8.548995	0.967898	0.089020	-0.234583	0.014820			
18332		4.160661	1.576203	8.664636	0.969697	0.087191	-0.227737	0.014855			
18333		4.021312	1.575373	8.634378	0.971455	0.084976	-0.220986	0.014849			
18334		4.033479	1.493051	8.734795	0.973177	0.082880	-0.214105	0.014739			
18335		3.910239	1.415465	8.947510	0.974833	0.081229	-0.207085	0.014773			
18336		3.592911	1.403052	8.965907	0.976364	0.080030	-0.200186	0.015290			
18337		3.447900	1.412979	8.993243	0.977818	0.078739	-0.193443	0.015891			
18338		3.494236	1.448207	9.025500	0.979267	0.076721	-0.186796	0.016050			
18339		3.328996	1.282113	9.078453	0.980705	0.074261	-0.180148	0.015770			
18340		3.135792	1.149615	9.163704	0.982073	0.072106	-0.173468	0.015591			
18341		3.071387	1.131313	9.129873	0.983343	0.070358	-0.166862	0.015623			
18342		3.046517	1.227716	9.152671	0.984553	0.068553	-0.160352	0.015599			
18343		2.963424	1.152599	9.092553	0.985743	0.066572	-0.153754	0.015427			
18344		2.727261	1.061873	9.096635	0.986916	0.064568	-0.146954	0.015243			
18345		2.517873	1.050299	9.173661	0.988021	0.063097	-0.139997	0.015305			
18346		2.459018	1.079547	9.118170	0.989056	0.061760	-0.133103	0.015415			
18347		2.415607	1.199325	9.177917	0.990095	0.059984	-0.126015	0.015302			
18348		2.250234	1.075011	9.406770	0.991101	0.057943	-0.118890	0.015058			
18349		2.060540	0.949156	9.404370	0.992011	0.056542	-0.111772	0.014974			
18350		1.900877	1.095007	9.293038	0.992847	0.055070	-0.104854	0.015112			
18351		1.919695	1.151879	9.470001	0.993666	0.053079	-0.097886	0.015132			
18352		1.695040	1.061219	9.642778	0.994495	0.049985	-0.090897	0.014819			
18353		1.468965	0.730703	9.707740	0.995231	0.047288	-0.084083	0.014491			
18354		1.392306	0.674187	9.690158	0.995839	0.045784	-0.077468	0.014404			
18355		1.383553	0.875914	9.877733	0.996370	0.044770	-0.070971	0.014366			
18356		1.124181	0.817849	9.925787	0.996884	0.042853	-0.064662	0.014323			
18357		0.967029	0.693755	9.838081	0.997372	0.040220	-0.058555	0.014219			
18358		0.865218	0.501127	9.804235	0.997832	0.037277	-0.052427	0.013898			
18359		0.829857	0.481745	10.026379	0.998218	0.035099	-0.046353	0.013464			
18360		0.687444	0.436820	10.029855	0.998528	0.033704	-0.040380	0.013224			
18361		0.511570	0.515038	9.947440	0.998779	0.032634	-0.034650	0.013188			
