// Start Time: Unknown
// Update Rate: 40.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.3.5
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Vel_X	Vel_Y	Vel_Z
18035		-1.069232	-0.647360	9.719814	0.986337	-0.037801	0.045938	0.153621			
18036		-0.959284	-0.653782	9.788620	0.986676	-0.036976	0.042984	0.152496			
18037		-0.966005	-0.569488	9.789788	0.986984	-0.036593	0.040359	0.151311			
18038		-0.968867	-0.631856	9.695885	0.987370	-0.035449	0.037762	0.149726			
18039		-0.911369	-0.682768	9.787895	0.987738	-0.034480	0.035113	0.148162			
18040		-0.821346	-0.591781	9.572495	0.988109	-0.033331	0.032895	0.146452			
18041		-0.711989	-0.659869	9.709794	0.988472	-0.031477	0.030686	0.144879			
18042		-0.753130	-0.641434	9.739227	0.988857	-0.028922	0.028527	0.143220			
18043		-0.572676	-0.546307	9.670084	0.989227	-0.026084	0.026229	0.141636			
18044		-0.501982	-0.557038	9.732105	0.989565	-0.022640	0.024531	0.140163			
18045		-0.483022	-0.424140	9.842356	0.989896	-0.019520	0.023049	0.138543			
18046		-0.501977	-0.360590	9.776678	0.990198	-0.015922	0.021946	0.137014			
18047		-0.501356	-0.106364	9.886707	0.990480	-0.012362	0.020856	0.135508			
18048		-0.374056	-0.033809	9.870944	0.990731	-0.009208	0.019732	0.134079			
18049		-0.383792	0.050959	9.906991	0.990925	-0.006331	0.018918	0.132927			
18050		-0.314249	0.152689	9.837122	0.991072	-0.003894	0.018136	0.132028			
18051		-0.359253	0.193319	9.867448	0.991161	-0.002113	0.017345	0.131506			
18052		-0.330099	0.209618	9.816174	0.991212	-0.000964	0.016581	0.131235			
18053		-0.426723	0.097232	9.746254	0.991237	-0.000344	0.015992	0.131125			
18054		-0.256270	0.114903	9.776235	0.991223	0.000011	0.015540	0.131285			
18055		-0.290636	0.025396	9.711984	0.991181	-0.000020	0.015210	0.131638			
18056		-0.241644	-0.068341	9.597075	0.991140	-0.000085	0.014992	0.131975			
18057		-0.252558	0.012467	9.660151	0.991075	0.000088	0.015027	0.132453			
18058		-0.202548	-0.028818	9.642436	0.991003	0.000053	0.015165	0.132980			
18059		-0.301887	-0.025371	9.713134	0.990933	0.000083	0.015474	0.133461			
18060		-0.346928	-0.052428	9.767355	0.990881	0.000426	0.015986	0.133788			
18061		-0.327260	0.020243	9.767494	0.990842	0.000867	0.016471	0.134014			
18062		-0.388575	0.035100	9.867810	0.990813	0.001078	0.016780	0.134190			
18063		-0.335819	0.023830	9.874247	0.990788	0.001296	0.017185	0.134321			
18064		-0.393118	0.002646	9.879881	0.990761	0.001520	0.017430	0.134488			
18065		-0.425575	0.037988	9.944724	0.990741	0.001519	0.017381	0.134638			
18066		-0.404379	0.048704	9.946516	0.990728	0.001527	0.017104	0.134769			
18067		-0.387606	0.033332	9.933988	0.990724	0.001757	0.016773	0.134837			
18068		-0.346298	0.073127	9.930121	0.990703	0.001897	0.016415	0.135033			
18069		-0.377862	0.009362	9.850486	0.990696	0.002186	0.015906	0.135141			
18070		-0.316900	0.013086	9.810207	0.990683	0.002751	0.015472	0.135276			
18071		-0.327287	0.079723	9.750400	0.990666	0.003349	0.015262	0.135413			
18072		-0.348340	0.046374	9.744284	0.990657	0.003544	0.014955	0.135510			
18073		-0.381911	0.032697	9.722014	0.990655	0.003916	0.014842	0.135523			
18074		-0.370994	0.101390	9.751577	0.990669	0.004358	0.014649	0.135432			
18075		-0.301732	0.130305	9.793882	0.990680	0.004732	0.014453	0.135359			
18076		-0.281940	0.154626	9.816900	0.990695	0.004723	0.014251	0.135271			
18077		-0.256370	0.083845	9.786058	0.990701	0.004582	0.014043	0.135251			
18078		-0.297925	0.094789	9.828203	0.990702	0.004698	0.013751	0.135273			
18079		-0.255524	0.124595	9.792748	0.990708	0.004815	0.013466	0.135250			
18080		-0.209654	0.157153	9.787350	0.990706	0.004822	0.013379	0.135272			
18081		-0.197271	0.136656	9.793934	0.990686	0.004810	0.013291	0.135432			
18082		-0.275421	0.141838	9.786051	0.990660	0.004802	0.013258	0.135623			
18083		-0.258538	0.098693	9.778634	0.990640	0.005024	0.013258	0.135766			
18084		-0.297334	0.154168	9.767328	0.990611	0.005292	0.013256	0.135961			
18085		-0.258174	0.207434	9.744562	0.990564	0.005550	0.013314	0.136288			
18086		-0.275528	0.220972	9.746333	0.990513	0.005591	0.013328	0.136658			
18087		-0.289167	0.235942	9.759014	0.990452	0.005279	0.013497	0.137097			
18088		-0.287991	0.162721	9.778184	0.990361	0.004754	0.013718	0.137745			
18089		-0.315882	0.189334	9.774742	0.990247	0.003934	0.013845	0.138578			
18090		-0.294512	0.178381	9.775479	0.990116	0.002954	0.013989	0.139522			
18091		-0.266886	0.202437	9.802557	0.989954	0.001690	0.013979	0.140686			
18092		-0.297475	0.176010	9.773400	0.989750	0.000275	0.013938	0.142126			
18093		-0.284367	0.165974	9.806609	0.989506	-0.001360	0.013897	0.143813			
18094		-0.252228	0.161313	9.762281	0.989205	-0.003317	0.013971	0.145830			
18095		-0.355756	0.029393	9.766864	0.988861	-0.005687	0.014094	0.148062			
18096		-0.361523	-0.135599	9.794460	0.988505	-0.008335	0.014493	0.150264			
18097		-0.373839	-0.165092	9.727270	0.988123	-0.011086	0.015019	0.152527			
18098		-0.348926	-0.172226	9.773512	0.987703	-0.013781	0.015843	0.154926			
18099		-0.306545	-0.189565	9.778415	0.987244	-0.016692	0.017021	0.157422			
18100		-0.423599	-0.347324	9.803424	0.986778	-0.019652	0.018466	0.159819			
18101		-0.373268	-0.494714	9.820776	0.986315	-0.022611	0.020152	0.162064			
18102		-0.463317	-0.562067	9.912139	0.985866	-0.025824	0.021872	0.164084			
18103		-0.520286	-0.571244	9.796073	0.985413	-0.028811	0.024004	0.165999			
18104		-0.605935	-0.627687	9.746891	0.984990	-0.031276	0.025739	0.167791			
18105		-0.471127	-0.667201	9.676824	0.984540	-0.032979	0.027809	0.169765			
18106		-0.699410	-0.666688	9.770417	0.984067	-0.034302	0.030197	0.171826			
18107		-0.681571	-0.577414	9.683672	0.983618	-0.035861	0.032366	0.173671			
18108		-0.940829	-0.666325	9.710210	0.983234	-0.036715	0.034807	0.175191			
18109		-0.756288	-0.765171	9.706867	0.982887	-0.037418	0.037275	0.176473			
18110		-0.834080	-0.715442	9.622350	0.982544	-0.037960	0.040500	0.177556			
18111		-1.041981	-0.762462	9.583106	0.982249	-0.037696	0.043872	0.178440			
18112		-1.077748	-0.819718	9.692289	0.982003	-0.036927	0.046959	0.179169			
18113		-1.104457	-0.589012	9.698645	0.981729	-0.036793	0.050445	0.179746			
18114		-1.250429	-0.621760	9.642403	0.981519	-0.036384	0.053977	0.179955			
18115		-1.287961	-0.591730	9.841493	0.981360	-0.035795	0.056724	0.180096			
18116		-1.287562	-0.456303	9.919685	0.981168	-0.036293	0.059081	0.180283			
18117		-1.358442	-0.563407	9.805454	0.981041	-0.036315	0.060948	0.180348			
18118		-1.478567	-0.595368	9.822754	0.980971	-0.036083	0.062204	0.180345			
18119		-1.349599	-0.562208	9.812759	0.980915	-0.035828	0.063412	0.180282			
18120		-1.494833	-0.420270	9.856367	0.980921	-0.035670	0.063981	0.180075			
18121		-1.392039	-0.536413	9.740132	0.980961	-0.035153	0.064148	0.179903			
18122		-1.476022	-0.384146	9.813132	0.981013	-0.034717	0.064079	0.179730			
18123		-1.462035	-0.524916	9.833005	0.981088	-0.034726	0.064244	0.179257			
18124		-1.600272	-0.559524	9.748826	0.981249	-0.034781	0.064030	0.178442			
18125		-1.463303	-0.594342	9.636602	0.981468	-0.034300	0.063240	0.177610			
18126		-1.318126	-0.565288	9.728737	0.981700	-0.032946	0.062336	0.176899			
18127		-1.115675	-0.275339	9.884101	0.981821	-0.032622	0.062079	0.176379			
18128		-1.408135	-0.281612	9.679000	0.981942	-0.032937	0.062141	0.175624			
18129		-1.427584	-0.576982	9.419982	0.982197	-0.031661	0.061199	0.174759			
18130		-1.231447	-0.733686	9.554803	0.982450	-0.029673	0.060507	0.173927			
18131		-1.318256	-0.555592	9.718593	0.982653	-0.027284	0.060942	0.173017			
18132		-1.315058	-0.110498	10.067424	0.982840	-0.026082	0.060950	0.172133			
18133		-1.315519	-0.056802	9.744865	0.983134	-0.025416	0.060125	0.170839			
18134		-1.145056	-0.466410	9.566746	0.983538	-0.024584	0.058753	0.169109			
18135		-1.268312	-0.755222	9.794286	0.983897	-0.023426	0.058121	0.167389			
18136		-1.288271	-0.183976	10.097210	0.984245	-0.022482	0.056658	0.165972			
18137		-0.976958	0.010442	9.766806	0.984605	-0.022953	0.054830	0.164380			
18138		-0.974820	-0.443240	9.467331	0.984972	-0.023128	0.053381	0.162619			
18139		-1.204576	-0.587858	9.439162	0.985349	-0.022659	0.052212	0.160773			
18140		-1.174764	-0.570105	9.644601	0.985814	-0.021156	0.051051	0.158484			
18141		-1.030380	-0.561971	9.744072	0.986375	-0.018776	0.050483	0.155446			
18142		-0.871264	-0.540226	9.784806	0.986929	-0.016222	0.050168	0.152287			
18143		-0.957721	-0.354628	9.905852	0.987412	-0.013038	0.050805	0.149217			
18144		-1.230152	0.009250	9.835405	0.987921	-0.010567	0.050506	0.146117			
18145		-0.962387	0.130206	9.978642	0.988449	-0.008188	0.049134	0.143137			
18146		-0.766694	0.113307	9.885380	0.988854	-0.007535	0.047877	0.140776			
18147		-0.885160	0.178572	9.829775	0.989184	-0.007243	0.046009	0.139086			
18148		-0.849949	0.251131	9.659504	0.989454	-0.008143	0.043854	0.137811			
18149		-0.854710	0.093077	9.676922	0.989662	-0.009239	0.042297	0.136730			
18150		-0.963698	-0.098525	9.721753	0.989832	-0.009990	0.040565	0.135971			
18151		-0.782372	0.043879	9.742551	0.989970	-0.011482	0.038965	0.135310			
18152		-0.805939	0.046098	9.768896	0.990051	-0.012991	0.037812	0.134906			
18153		-0.832481	-0.055612	9.897341	0.990040	-0.015794	0.036111	0.135153			
18154		-0.955320	-0.031683	9.761969	0.989950	-0.019400	0.034042	0.135881			
18155		-0.703609	-0.435546	9.825120	0.989857	-0.023746	0.031790	0.136415			
18156		-0.756409	-0.564598	9.731950	0.989675	-0.028522	0.030180	0.137182			
18157		-0.814128	-0.477723	9.746397	0.989484	-0.032872	0.027854	0.138076			
18158		-0.681742	-0.319836	9.734767	0.989243	-0.036933	0.026061	0.139119			
18159		-0.833707	-0.662448	9.489886	0.989133	-0.039089	0.025056	0.139498			
18160		-0.603532	-0.519001	9.680679	0.988988	-0.041214	0.024491	0.140012			
18161		-0.700814	-0.644205	9.399811	0.988851	-0.041714	0.024463	0.140840			
18162		-0.646315	-0.597941	9.473180	0.988712	-0.041416	0.025195	0.141767			
18163		-0.742910	-0.366171	9.566147	0.988553	-0.040851	0.026144	0.142868			
18164		-0.760565	-0.375633	9.712493	0.988382	-0.041178	0.026802	0.143828			
18165		-0.723839	-0.820417	9.804930	0.988232	-0.042247	0.027329	0.144447			
18166		-0.748446	-1.015107	9.767366	0.988104	-0.043287	0.027753	0.144937			
18167		-0.707481	-1.081025	9.864939	0.988055	-0.043989	0.027997	0.145010			
18168		-0.615498	-1.199842	9.838828	0.988052	-0.044307	0.028548	0.144831			
18169		-0.646831	-1.040817	9.878371	0.988088	-0.044190	0.028983	0.144533			
18170		-0.650180	-0.977279	9.873663	0.988163	-0.043988	0.029209	0.144032			
18171		-0.660675	-0.854383	9.782416	0.988252	-0.043441	0.029380	0.143554			
18172		-0.691531	-0.789500	9.745393	0.988343	-0.042845	0.029601	0.143061			
18173		-0.765057	-0.716482	9.688744	0.988422	-0.042447	0.029737	0.142605			
18174		-0.704589	-0.651329	9.716356	0.988486	-0.042164	0.029980	0.142193			
18175		-0.773962	-0.683645	9.735256	0.988535	-0.042264	0.030134	0.141790			
18176		-0.700967	-0.825448	9.671944	0.988586	-0.042178	0.030411	0.141403			
18177		-0.757071	-0.842346	9.664057	0.988658	-0.041540	0.030774	0.141008			
18178		-0.775163	-0.715438	9.762878	0.988726	-0.040720	0.031323	0.140649			
18179		-0.756819	-0.697750	9.775245	0.988783	-0.040141	0.031781	0.140312			
18180		-0.791241	-0.782535	9.750776	0.988845	-0.039722	0.032164	0.139905			
18181		-0.739319	-0.704334	9.800367	0.988913	-0.039112	0.032635	0.139485			
18182		-0.708057	-0.652657	9.812556	0.988957	-0.038880	0.033090	0.139133			
18183		-0.730795	-0.626960	9.847606	0.988982	-0.039037	0.033342	0.138850			
18184		-0.762909	-0.763987	9.842789	0.989017	-0.038975	0.033542	0.138569			
18185		-0.714915	-0.672830	9.836132	0.989047	-0.038630	0.033867	0.138370			
18186		-0.779563	-0.576106	9.825347	0.989077	-0.038327	0.033978	0.138216			
18187		-0.796722	-0.555742	9.808337	0.989093	-0.038069	0.034049	0.138157			
18188		-0.825876	-0.628565	9.768355	0.989105	-0.037816	0.034008	0.138149			
18189		-0.870208	-0.689331	9.720751	0.989126	-0.037583	0.033978	0.138065			
18190		-0.832648	-0.566430	9.802134	0.989131	-0.037572	0.033936	0.138047			
18191		-0.829137	-0.553836	9.735604	0.989117	-0.037901	0.033819	0.138082			
18192		-0.849163	-0.649565	9.722736	0.989111	-0.038144	0.033598	0.138115			
18193		-0.829757	-0.748572	9.689842	0.989116	-0.037992	0.033511	0.138139			
18194		-0.784353	-0.625983	9.761064	0.989118	-0.037661	0.033636	0.138187			
18195		-0.771394	-0.563751	9.775942	0.989109	-0.037585	0.033656	0.138268			
18196		-0.785979	-0.617576	9.742145	0.989100	-0.037679	0.033685	0.138302			
18197		-0.797213	-0.707346	9.740061	0.989085	-0.037672	0.033817	0.138379			
18198		-0.798897	-0.775910	9.923955	0.989111	-0.037279	0.033628	0.138341			
18199		-0.882985	-0.677407	10.063840	0.989153	-0.036901	0.033282	0.138227			
18200		-0.902618	-0.651360	10.329901	0.989208	-0.036451	0.032739	0.138082			
18201		-0.977344	-0.725149	10.440178	0.989279	-0.036379	0.031551	0.137872			
18202		-0.971385	-1.038038	10.467906	0.989418	-0.036166	0.029599	0.137357			
18203		-0.934037	-1.015012	10.486527	0.989635	-0.034966	0.027063	0.136632			
18204		-0.888986	-0.650700	10.536024	0.989869	-0.033672	0.023400	0.135931			
18205		-0.831639	-0.578184	10.498898	0.990100	-0.033239	0.018644	0.135094			
18206		-0.802219	-0.574774	10.490515	0.990298	-0.033726	0.012723	0.134207			
18207		-0.647249	-0.723929	10.419812	0.990478	-0.034696	0.005727	0.133101			
18208		-0.415393	-0.940901	10.198405	0.990633	-0.035343	-0.001699	0.131890			
18209		-0.283057	-0.837242	10.103208	0.990741	-0.035165	-0.009402	0.130793			
18210		-0.044912	-0.762331	10.053067	0.990799	-0.034764	-0.017514	0.129622			
18211		0.146477	-0.762731	9.962457	0.990786	-0.034483	-0.026046	0.128356			
18212		0.303458	-0.749033	9.864888	0.990689	-0.034037	-0.034911	0.127115			
18213		0.568897	-0.727524	9.937282	0.990511	-0.033544	-0.044015	0.125801			
18214		0.692920	-0.706677	9.798703	0.990212	-0.033384	-0.053392	0.124560			
18215		0.886495	-0.831200	9.753437	0.989823	-0.033093	-0.062701	0.123387			
18216		1.058704	-0.800538	9.726802	0.989329	-0.032485	-0.072188	0.122316			
18217		1.257322	-0.771518	9.773720	0.988729	-0.032052	-0.081776	0.121246			
18218		1.491387	-0.894645	9.656362	0.988038	-0.031689	-0.091407	0.120086			
18219		1.565473	-0.964327	9.572389	0.987242	-0.030867	-0.101185	0.119005			
18220		1.817875	-0.884588	9.607732	0.986370	-0.029626	-0.110928	0.117860			
18221		1.937709	-0.907458	9.498151	0.985398	-0.028191	-0.120772	0.116667			
18222		2.154649	-0.837702	9.519147	0.984334	-0.026512	-0.130593	0.115454			
18223		2.277843	-0.807918	9.363414	0.983162	-0.024778	-0.140397	0.114312			
18224		2.535650	-0.757696	9.313793	0.981899	-0.023240	-0.150182	0.113048			
18225		2.640243	-0.795184	9.160591	0.980540	-0.021803	-0.159919	0.111769			
18226		2.866688	-0.732787	9.200924	0.979094	-0.020169	-0.169631	0.110425			
18227		3.122826	-0.831133	9.060586	0.977609	-0.018645	-0.179018	0.109019			
18228		3.287791	-0.806113	8.995342	0.976023	-0.016685	-0.188436	0.107671			
18229		3.494431	-0.779231	8.862202	0.974437	-0.014514	-0.197392	0.106297			
18230		3.645756	-0.641855	8.677371	0.972780	-0.012145	-0.206141	0.105154			
18231		3.856021	-0.548451	8.758955	0.971145	-0.009814	-0.214418	0.103956			
18232		3.971509	-0.571483	8.572773	0.969453	-0.007830	-0.222581	0.102749			
18233		4.163309	-0.571570	8.370740	0.967785	-0.006125	-0.230336	0.101489			
18234		4.348235	-0.489992	8.440223	0.966144	-0.004187	-0.237663	0.100318			
18235		4.550124	-0.502993	8.274178	0.964552	-0.002391	-0.244505	0.099248			
18236		4.601033	-0.392615	8.132109	0.963027	-0.000642	-0.250759	0.098478			
18237		4.755276	-0.324169	8.124009	0.961589	0.001291	-0.256429	0.097927			
18238		4.921952	-0.281777	8.217164	0.960240	0.002848	-0.261568	0.097534			
18239		5.044099	-0.264716	8.022156	0.958947	0.004098	-0.266363	0.097239			
18240		5.116826	-0.340125	8.037239	0.957719	0.005294	-0.270813	0.096984			
18241		5.250366	-0.341155	7.860739	0.956617	0.006546	-0.274666	0.096948			
18242		5.252675	-0.192381	7.834745	0.955602	0.007664	-0.278055	0.097221			
18243		5.359372	-0.124384	8.019422	0.954695	0.008851	-0.280982	0.097612			
18244		5.398694	-0.212347	7.920034	0.953886	0.009227	-0.283552	0.098055			
18245		5.397794	-0.404459	7.958389	0.953132	0.009680	-0.285901	0.098521			
18246		5.461568	-0.384558	7.918224	0.952444	0.010319	-0.287983	0.099042			
18247		5.522100	-0.366340	8.076420	0.951743	0.011087	-0.290078	0.099580			
18248		5.546749	-0.377435	8.117752	0.951028	0.011783	-0.292205	0.100116			
18249		5.612877	-0.416261	8.095831	0.950280	0.012944	-0.294400	0.100643			
18250		5.562870	-0.471461	8.106046	0.949509	0.014022	-0.296673	0.101097			
18251		5.543392	-0.345117	8.090809	0.948711	0.015055	-0.299016	0.101536			
18252		5.588508	-0.329029	8.174248	0.947898	0.015861	-0.301476	0.101736			
18253		5.564863	-0.416544	8.159836	0.947027	0.016485	-0.304134	0.101842			
18254		5.562384	-0.520142	8.112979	0.946140	0.017251	-0.306835	0.101852			
18255		5.682108	-0.435171	8.067641	0.945159	0.018478	-0.309769	0.101861			
18256		5.682006	-0.353846	8.102729	0.944137	0.019641	-0.312854	0.101696			
18257		5.756369	-0.289488	8.138476	0.943017	0.020601	-0.316246	0.101404			
18258		5.803480	-0.388074	8.039401	0.941762	0.021928	-0.319995	0.101025			
18259		5.874478	-0.437145	7.970086	0.940370	0.023806	-0.324014	0.100756			
18260		5.917643	-0.271306	8.003062	0.938809	0.025905	-0.328416	0.100550			
18261		6.005616	-0.211450	7.944730	0.937106	0.027809	-0.333195	0.100200			
18262		6.081396	-0.162076	7.868202	0.935268	0.029320	-0.338334	0.099717			
18263		6.199981	-0.147545	7.797879	0.933316	0.030589	-0.343759	0.099072			
18264		6.254480	-0.214077	7.671323	0.931203	0.031746	-0.349534	0.098383			
18265		6.403037	-0.313869	7.499350	0.928980	0.033307	-0.355409	0.097831			
18266		6.450072	-0.172737	7.424904	0.926636	0.035435	-0.361316	0.097681			
18267		6.537339	0.062937	7.302803	0.924162	0.037456	-0.367435	0.097534			
18268		6.619443	-0.005999	7.107942	0.921713	0.038921	-0.373457	0.097269			
18269		6.703052	0.003085	6.985816	0.919185	0.040076	-0.379627	0.096831			
18270		6.830389	-0.024726	6.891838	0.916598	0.041447	-0.385755	0.096561			
18271		6.954768	-0.041466	6.830063	0.914007	0.042719	-0.391788	0.096270			
18272		7.008856	0.008159	6.621553	0.911455	0.044029	-0.397601	0.096041			
18273		7.113003	0.081043	6.507665	0.908924	0.045319	-0.403226	0.095984			
18274		7.279412	0.186528	6.353557	0.906497	0.046568	-0.408533	0.095898			
18275		7.298563	0.134881	6.114687	0.904271	0.047372	-0.413404	0.095640			
18276		7.458648	0.030022	6.014431	0.902232	0.047993	-0.417848	0.095274			
18277		7.539736	0.119170	5.805036	0.900521	0.048347	-0.421570	0.094881			
18278		7.680681	0.142684	5.641549	0.899116	0.048867	-0.424571	0.094564			
18279		7.714207	0.046629	5.649559	0.897998	0.049918	-0.426821	0.094514			
18280		7.842704	0.156070	5.567339	0.897103	0.051262	-0.428476	0.094800			
18281		7.792179	0.168189	5.566212	0.896447	0.052556	-0.429633	0.095060			
18282		7.911471	0.211842	5.544095	0.896032	0.053523	-0.430311	0.095361			
18283		7.887050	0.351630	5.576916	0.895859	0.054052	-0.430554	0.095591			
18284		7.819372	0.209470	5.613864	0.895907	0.054219	-0.430412	0.095694			
18285		7.840462	0.133163	5.647756	0.896132	0.054563	-0.429844	0.095944			
18286		7.789907	0.221496	5.803601	0.896464	0.055064	-0.429003	0.096319			
18287		7.753472	0.254174	5.892012	0.896903	0.055369	-0.427975	0.096627			
18288		7.694745	0.217120	6.026109	0.897414	0.055261	-0.426879	0.096792			
18289		7.601104	0.059067	6.044752	0.897962	0.054911	-0.425758	0.096846			
18290		7.583909	0.115091	6.196057	0.898465	0.054634	-0.424706	0.096957			
18291		7.564955	0.091910	6.410664	0.899018	0.054229	-0.423583	0.096974			
18292		7.466869	-0.007398	6.464279	0.899469	0.053927	-0.422670	0.096943			
18293		7.411167	0.022465	6.445176	0.899836	0.053868	-0.421885	0.096989			
18294		7.449138	0.099343	6.574606	0.900171	0.054050	-0.421098	0.097194			
18295		7.367067	0.021094	6.513267	0.900433	0.054158	-0.420526	0.097184			
18296		7.433941	0.092058	6.458583	0.900601	0.054115	-0.420185	0.097127			
18297		7.418641	0.077530	6.506416	0.900757	0.053852	-0.419935	0.096912			
18298		7.468049	0.127249	6.471176	0.900853	0.053486	-0.419838	0.096641			
18299		7.481989	0.035286	6.462878	0.900933	0.053292	-0.419749	0.096383			
18300		7.412574	-0.059680	6.350672	0.900947	0.053557	-0.419717	0.096249			
18301		7.482598	0.167173	6.362467	0.900963	0.054002	-0.419630	0.096226			
18302		7.535407	0.287556	6.273210	0.900999	0.054256	-0.419538	0.096148			
18303		7.512320	0.158875	6.254203	0.901088	0.054180	-0.419421	0.095875			
18304		7.529891	0.148348	6.211970	0.901162	0.054238	-0.419291	0.095708			
18305		7.579951	0.095282	6.181353	0.901281	0.054460	-0.419053	0.095502			
18306		7.563280	0.182559	6.205619	0.901423	0.054756	-0.418730	0.095418			
18307		7.526340	0.183435	6.090409	0.901685	0.054971	-0.418148	0.095370			
18308		7.538664	0.253666	5.993489	0.902033	0.054962	-0.417425	0.095252			
18309		7.578497	0.301340	5.985668	0.902526	0.054548	-0.416450	0.095089			
18310		7.538698	0.246262	6.024177	0.903224	0.053831	-0.415094	0.094792			
18311		7.496171	0.084949	5.992895	0.904101	0.053270	-0.413293	0.094614			
18312		7.476533	0.155936	5.987032	0.905156	0.053046	-0.410968	0.094789			
18313		7.482249	0.246728	6.079235	0.906358	0.053022	-0.408242	0.095091			
18314		7.340713	0.289606	6.136378	0.907656	0.052933	-0.405256	0.095532			
18315		7.334279	0.305106	6.177404	0.909098	0.052813	-0.401902	0.096051			
18316		7.321147	0.283244	6.218532	0.910674	0.052347	-0.398262	0.096544			
18317		7.280746	0.179712	6.244355	0.912406	0.051353	-0.394288	0.097031			
18318		7.167875	0.164484	6.328691	0.914274	0.050181	-0.389961	0.097544			
18319		7.070505	0.187290	6.476348	0.916328	0.048663	-0.385203	0.097945			
18320		7.036274	0.199507	6.535201	0.918506	0.046986	-0.380048	0.098500			
18321		6.895968	0.040745	6.653385	0.920836	0.045578	-0.374382	0.099107			
18322		6.757521	-0.015580	6.657934	0.923228	0.044514	-0.368378	0.099835			
18323		6.615697	0.033805	6.924815	0.925569	0.044121	-0.362241	0.100781			
18324		6.645438	0.334762	7.068743	0.927984	0.043586	-0.355780	0.101811			
18325		6.437967	0.054263	7.190809	0.930434	0.042512	-0.349256	0.102498			
18326		6.368889	-0.047735	7.202873	0.932865	0.041600	-0.342593	0.103257			
18327		6.215188	-0.014219	7.479422	0.935280	0.040779	-0.335813	0.104006			
18328		6.033425	0.131888	7.585946	0.937671	0.039463	-0.329011	0.104722			
18329		5.907021	0.183170	7.687314	0.940026	0.037712	-0.322255	0.105260			
18330		5.853890	0.001682	7.753986	0.942340	0.035837	-0.315457	0.105818			
18331		5.665846	-0.063767	7.862829	0.944577	0.034203	-0.308668	0.106432			
18332		5.554513	-0.071406	7.943153	0.946741	0.032769	-0.301866	0.107169			
18333		5.443127	0.009583	8.015223	0.948809	0.031126	-0.295194	0.107950			
18334		5.436528	-0.049082	8.249560	0.950813	0.029659	-0.288518	0.108781			
18335		5.371714	-0.124801	8.421663	0.952782	0.028066	-0.281764	0.109673			
18336		5.000276	-0.313888	8.272525	0.954664	0.026486	-0.275167	0.110449			
18337		4.881173	-0.074503	8.348753	0.956419	0.025477	-0.268700	0.111416			
18338		4.985377	0.062894	8.563960	0.958176	0.024222	-0.262104	0.112311			
18339		4.841919	-0.028270	8.597032	0.959939	0.022252	-0.255398	0.113113			
18340		4.517900	-0.348463	8.550245	0.961566	0.020373	-0.249032	0.113835			
18341		4.498731	-0.312453	8.599013	0.963152	0.018916	-0.242610	0.114543			
18342		4.486359	-0.159293	8.668906	0.964693	0.017610	-0.236149	0.115287			
18343		4.454446	-0.247486	8.812376	0.966221	0.016376	-0.229542	0.116014			
18344		4.149084	-0.280824	8.763591	0.967752	0.014678	-0.222769	0.116681			
18345		3.947994	-0.403302	8.770457	0.969194	0.013347	-0.216133	0.117351			
18346		3.923016	-0.248737	8.732248	0.970602	0.012572	-0.209300	0.118186			
18347		3.908484	-0.086129	8.967306	0.972017	0.011803	-0.202234	0.118936			
18348		3.753505	-0.158399	9.031508	0.973371	0.010310	-0.195281	0.119612			
18349		3.554158	-0.331619	9.005518	0.974658	0.008621	-0.188463	0.120204			
18350		3.387219	-0.422530	8.914340	0.975897	0.007169	-0.181565	0.120865			
18351		3.478256	-0.085823	9.267728	0.977072	0.006034	-0.174612	0.121674			
18352		3.289778	-0.030309	9.290452	0.978212	0.003350	-0.167694	0.122344			
18353		2.999609	-0.481206	9.210783	0.979231	0.000302	-0.161183	0.122987			
18354		2.841435	-0.643643	9.253162	0.980185	-0.001406	-0.154606	0.123821			
18355		2.912573	-0.358503	9.498857	0.981111	-0.002767	-0.147985	0.124555			
18356		2.673624	-0.445479	9.494831	0.981942	-0.004755	-0.141725	0.125224			
18357		2.456391	-0.458259	9.434668	0.982697	-0.007044	-0.135721	0.125845			
18358		2.340122	-0.518680	9.653641	0.983405	-0.009123	-0.129809	0.126413			
18359		2.382433	-0.660810	9.721625	0.984104	-0.011017	-0.123676	0.126975			
18360		2.175712	-0.810436	9.680627	0.984748	-0.012651	-0.117639	0.127564			
18361		1.989408	-0.791434	9.554181	0.985337	-0.013454	-0.111810	0.128175			
18362		1.876909	-0.476318	9.679813	0.985903	-0.014099	-0.105971	0.128714			
18363		1.837893	-0.393097	9.724415	0.986403	-0.015523	-0.100392	0.129192			
18364		1.714506	-0.711326	9.687701	0.986877	-0.017220	-0.094863	0.129532			
18365		1.585715	-0.749250	9.591393	0.987304	-0.018358	-0.089445	0.129978			
18366		1.527690	-0.686130	9.674951	0.987731	-0.018876	-0.083897	0.130354			
18367		1.457821	-0.562002	9.732801	0.988109	-0.019500	-0.078411	0.130810			
18368		1.386578	-0.531744	9.881151	0.988452	-0.020303	-0.073074	0.131186			
18369		1.318027	-0.699105	9.872246	0.988766	-0.021502	-0.067914	0.131402			
